Arquivo gerado automaticamente - Dados do forno - LAFAC USP 
 
 
chave 	 Data e horario completo  	t_0 		s1 	s2 	s3 	s4 	s5 	s6	experimento
4245	2015-09-22 23:33:09.278000	1442975589.28	274.6863	175.5053	213.644	148.322	72.707	404.8397	exp1_teste	
4246	2015-09-22 23:33:14.345000	1442975594.34	274.6863	175.8523	213.9849	148.322	73.0792	404.8397	exp1_teste	
4247	2015-09-22 23:33:19.523000	1442975599.52	274.2938	175.8523	213.9849	148.12	73.0792	404.8397	exp1_teste	
4248	2015-09-22 23:33:24.696000	1442975604.69	274.6863	175.5053	213.9849	148.12	72.707	404.8397	exp1_teste	
4249	2015-09-22 23:33:29.338000	1442975609.33	274.6863	175.1583	213.9849	148.322	73.0792	404.8397	exp1_teste	
4250	2015-09-22 23:33:34.457000	1442975614.46	275.0788	176.1993	214.3258	148.12	73.0792	404.8397	exp1_teste	
4251	2015-09-22 23:33:39.543000	1442975619.54	274.6863	175.5053	214.3258	148.322	73.0792	404.8397	exp1_teste	
4252	2015-09-22 23:33:44.638000	1442975624.64	273.9013	175.1583	214.6667	148.322	73.0792	404.8397	exp1_teste	
4253	2015-09-22 23:33:49.324000	1442975629.32	274.6863	175.8523	215.3485	148.322	73.0792	404.8397	exp1_teste	
4254	2015-09-22 23:33:54.419000	1442975634.42	274.6863	175.5053	213.9849	148.322	72.707	404.8397	exp1_teste	
4255	2015-09-22 23:33:59.442000	1442975639.44	275.0788	175.1583	212.2804	148.322	73.0792	404.8397	exp1_teste	
4256	2015-09-22 23:34:04.490000	1442975644.49	274.6863	175.8523	213.9849	148.322	73.0792	404.8397	exp1_teste	
4257	2015-09-22 23:34:09.530000	1442975649.53	274.2938	175.5053	214.3258	148.12	73.4514	404.8397	exp1_teste	
4258	2015-09-22 23:34:14.582000	1442975654.58	273.5088	175.5053	213.3031	148.322	73.0792	404.8397	exp1_teste	
4259	2015-09-22 23:34:19.614000	1442975659.61	274.2938	175.5053	213.9849	147.918	73.0792	405.2946	exp1_teste	
4260	2015-09-22 23:34:24.637000	1442975664.64	274.6863	175.1583	214.3258	147.716	73.0792	404.3848	exp1_teste	
4261	2015-09-22 23:34:29.743000	1442975669.74	275.4713	175.1583	214.3258	148.322	73.0792	405.2946	exp1_teste	
4262	2015-09-22 23:34:34.370000	1442975674.37	274.2938	174.8113	214.3258	148.322	73.0792	404.8397	exp1_teste	
4263	2015-09-22 23:34:39.449000	1442975679.45	274.6863	175.1583	213.644	148.322	72.707	404.3848	exp1_teste	
4264	2015-09-22 23:34:44.562000	1442975684.56	274.6863	174.8113	214.3258	148.322	73.0792	404.8397	exp1_teste	
4265	2015-09-22 23:34:49.660000	1442975689.66	274.2938	175.5053	214.3258	148.322	72.707	404.8397	exp1_teste	
4266	2015-09-22 23:34:54.792000	1442975694.79	274.2938	175.5053	214.3258	148.322	73.0792	404.8397	exp1_teste	
4267	2015-09-22 23:34:59.443000	1442975699.44	274.2938	176.5463	213.9849	148.12	73.0792	404.8397	exp1_teste	
4268	2015-09-22 23:35:04.499000	1442975704.5	274.6863	175.5053	213.644	148.322	72.707	404.3848	exp1_teste	
4269	2015-09-22 23:35:09.623000	1442975709.62	274.6863	175.5053	214.3258	148.322	73.0792	404.8397	exp1_teste	
4270	2015-09-22 23:35:14.722000	1442975714.72	274.6863	176.1993	214.3258	147.918	73.0792	405.2946	exp1_teste	
4271	2015-09-22 23:35:19.395000	1442975719.39	274.2938	175.5053	213.9849	148.322	73.0792	404.8397	exp1_teste	
4272	2015-09-22 23:35:24.515000	1442975724.52	274.2938	175.5053	214.3258	148.322	73.0792	405.2946	exp1_teste	
4273	2015-09-22 23:35:29.589000	1442975729.59	274.6863	175.8523	214.3258	147.918	73.0792	404.8397	exp1_teste	
4274	2015-09-22 23:35:34.674000	1442975734.67	274.2938	175.8523	214.3258	148.322	73.0792	404.8397	exp1_teste	
4275	2015-09-22 23:35:39.751000	1442975739.75	274.2938	175.5053	214.3258	148.726	73.0792	404.8397	exp1_teste	
4276	2015-09-22 23:35:44.433000	1442975744.43	274.2938	175.5053	214.6667	148.322	73.0792	404.8397	exp1_teste	
4277	2015-09-22 23:35:49.511000	1442975749.51	274.2938	174.8113	213.9849	148.322	73.0792	404.8397	exp1_teste	
4278	2015-09-22 23:35:54.613000	1442975754.61	274.6863	175.1583	213.9849	148.12	73.0792	405.2946	exp1_teste	
4279	2015-09-22 23:35:59.710000	1442975759.71	274.2938	175.1583	215.3485	148.322	73.0792	404.8397	exp1_teste	
4280	2015-09-22 23:36:04.373000	1442975764.37	275.0788	175.5053	214.3258	148.322	73.0792	404.8397	exp1_teste	
4281	2015-09-22 23:36:09.480000	1442975769.48	274.2938	174.8113	213.9849	148.524	73.0792	404.8397	exp1_teste	
4282	2015-09-22 23:36:14.576000	1442975774.58	274.6863	175.5053	214.3258	148.322	73.0792	405.2946	exp1_teste	
4283	2015-09-22 23:36:19.685000	1442975779.68	274.2938	175.5053	214.6667	148.12	73.8236	404.8397	exp1_teste	
4284	2015-09-22 23:36:24.803000	1442975784.8	274.2938	175.5053	213.9849	148.322	73.0792	404.8397	exp1_teste	
4285	2015-09-22 23:36:29.509000	1442975789.51	274.6863	175.5053	213.644	148.322	72.3348	405.2946	exp1_teste	
4286	2015-09-22 23:36:34.636000	1442975794.63	274.6863	175.8523	214.3258	148.322	73.4514	405.2946	exp1_teste	
4287	2015-09-22 23:36:39.752000	1442975799.75	274.6863	175.5053	214.3258	148.322	73.0792	404.8397	exp1_teste	
4288	2015-09-22 23:36:44.440000	1442975804.44	275.4713	175.5053	213.9849	148.322	73.0792	404.8397	exp1_teste	
4289	2015-09-22 23:36:49.552000	1442975809.55	274.2938	175.5053	213.9849	148.322	73.0792	404.8397	exp1_teste	
4290	2015-09-22 23:36:54.677000	1442975814.68	273.9013	175.8523	213.9849	148.322	73.0792	405.2946	exp1_teste	
4291	2015-09-22 23:36:59.760000	1442975819.76	274.6863	175.5053	213.3031	148.322	73.0792	404.8397	exp1_teste	
4292	2015-09-22 23:37:04.453000	1442975824.45	274.2938	175.5053	214.3258	148.726	73.0792	405.2946	exp1_teste	
4293	2015-09-22 23:37:09.580000	1442975829.58	274.2938	175.8523	215.0076	148.322	73.0792	404.8397	exp1_teste	
4294	2015-09-22 23:37:14.684000	1442975834.68	274.6863	175.5053	213.9849	148.322	73.0792	404.8397	exp1_teste	
4295	2015-09-22 23:37:19.797000	1442975839.8	274.2938	175.5053	214.3258	147.716	73.0792	405.2946	exp1_teste	
4296	2015-09-22 23:37:24.491000	1442975844.49	274.6863	175.8523	214.3258	148.12	73.0792	404.8397	exp1_teste	
4297	2015-09-22 23:37:29.620000	1442975849.62	274.2938	175.8523	214.6667	148.322	73.4514	405.2946	exp1_teste	
4298	2015-09-22 23:37:34.762000	1442975854.75	274.2938	175.5053	214.3258	148.12	73.0792	405.2946	exp1_teste	
4299	2015-09-22 23:37:39.460000	1442975859.45	274.2938	175.5053	213.9849	148.726	73.0792	403.9299	exp1_teste	
4300	2015-09-22 23:37:44.592000	1442975864.59	274.2938	175.5053	213.3031	148.322	72.707	404.8397	exp1_teste	
4301	2015-09-22 23:37:49.738000	1442975869.74	274.2938	175.5053	213.644	148.322	72.707	404.3848	exp1_teste	
4302	2015-09-22 23:37:54.406000	1442975874.41	274.2938	175.8523	214.6667	148.322	73.0792	404.8397	exp1_teste	
4303	2015-09-22 23:37:59.421000	1442975879.42	274.2938	175.1583	214.6667	148.322	73.4514	404.8397	exp1_teste	
4304	2015-09-22 23:38:04.445000	1442975884.44	274.6863	175.1583	213.9849	148.322	73.0792	404.8397	exp1_teste	
4305	2015-09-22 23:38:09.484000	1442975889.47	274.2938	175.8523	214.3258	148.322	72.707	404.8397	exp1_teste	
4306	2015-09-22 23:38:14.508000	1442975894.51	274.6863	175.5053	214.3258	148.322	73.0792	405.2946	exp1_teste	
4307	2015-09-22 23:38:19.561000	1442975899.56	274.2938	175.8523	213.9849	148.12	73.0792	404.8397	exp1_teste	
4308	2015-09-22 23:38:24.604000	1442975904.59	273.5088	174.8113	214.3258	148.12	73.0792	405.2946	exp1_teste	
4309	2015-09-22 23:38:29.627000	1442975909.63	274.6863	174.8113	214.3258	148.322	73.0792	405.2946	exp1_teste	
4310	2015-09-22 23:38:34.645000	1442975914.64	274.6863	175.1583	213.3031	148.322	73.0792	404.8397	exp1_teste	
4311	2015-09-22 23:38:39.700000	1442975919.7	274.6863	175.5053	213.9849	148.322	72.707	404.8397	exp1_teste	
4312	2015-09-22 23:38:44.724000	1442975924.72	274.6863	174.8113	213.9849	148.322	73.0792	405.2946	exp1_teste	
4313	2015-09-22 23:38:49.789000	1442975929.79	274.2938	175.5053	214.6667	148.322	73.0792	404.8397	exp1_teste	
4314	2015-09-22 23:38:54.402000	1442975934.4	274.2938	175.8523	213.9849	147.716	73.0792	404.8397	exp1_teste	
4315	2015-09-22 23:38:59.426000	1442975939.43	274.2938	174.8113	214.3258	148.524	73.0792	404.8397	exp1_teste	
4316	2015-09-22 23:39:04.438000	1442975944.44	274.2938	175.5053	212.9622	148.322	73.0792	404.8397	exp1_teste	
4317	2015-09-22 23:39:09.473000	1442975949.47	274.6863	175.5053	212.9622	148.322	72.707	404.8397	exp1_teste	
4318	2015-09-22 23:39:14.538000	1442975954.54	274.2938	175.1583	213.9849	148.524	73.0792	404.8397	exp1_teste	
4319	2015-09-22 23:39:19.572000	1442975959.57	274.2938	175.5053	214.3258	148.322	72.707	404.8397	exp1_teste	
4320	2015-09-22 23:39:24.655000	1442975964.65	274.6863	175.5053	214.3258	148.322	73.4514	405.2946	exp1_teste	
4321	2015-09-22 23:39:29.762000	1442975969.75	274.6863	175.8523	212.6213	148.322	73.0792	405.2946	exp1_teste	
4322	2015-09-22 23:39:34.826000	1442975974.83	273.9013	175.8523	215.0076	148.322	73.0792	404.8397	exp1_teste	
4323	2015-09-22 23:39:39.474000	1442975979.47	274.2938	174.1173	213.9849	148.322	73.0792	404.8397	exp1_teste	
4324	2015-09-22 23:39:44.541000	1442975984.54	274.2938	175.1583	214.3258	148.322	73.4514	405.2946	exp1_teste	
4325	2015-09-22 23:39:49.604000	1442975989.6	274.6863	175.5053	214.6667	148.322	72.707	404.8397	exp1_teste	
4326	2015-09-22 23:39:54.720000	1442975994.71	274.6863	176.1993	214.6667	148.322	73.0792	404.8397	exp1_teste	
4327	2015-09-22 23:39:59.786000	1442975999.79	275.0788	175.1583	214.3258	148.322	73.0792	404.8397	exp1_teste	
4328	2015-09-22 23:40:04.893000	1442976004.89	274.6863	175.8523	214.3258	148.12	73.0792	405.2946	exp1_teste	
4329	2015-09-22 23:40:09.530000	1442976009.53	274.2938	174.8113	213.9849	148.12	73.0792	404.8397	exp1_teste	
4330	2015-09-22 23:40:14.621000	1442976014.62	274.2938	175.5053	213.9849	148.322	73.0792	404.8397	exp1_teste	
4331	2015-09-22 23:40:19.707000	1442976019.71	274.2938	175.5053	213.644	148.12	73.4514	405.2946	exp1_teste	
4332	2015-09-22 23:40:24.783000	1442976024.78	274.6863	175.5053	213.644	148.322	73.0792	404.8397	exp1_teste	
4333	2015-09-22 23:40:29.869000	1442976029.87	274.6863	175.8523	213.644	148.12	73.0792	404.8397	exp1_teste	
4334	2015-09-22 23:40:34.529000	1442976034.53	274.2938	176.5463	214.3258	148.322	72.707	404.8397	exp1_teste	
4335	2015-09-22 23:40:39.628000	1442976039.63	274.2938	175.5053	214.3258	148.12	73.0792	405.2946	exp1_teste	
4336	2015-09-22 23:40:44.725000	1442976044.72	274.2938	175.5053	215.0076	148.322	73.4514	405.2946	exp1_teste	
4337	2015-09-22 23:40:49.788000	1442976049.79	274.6863	176.1993	214.3258	147.716	73.0792	404.8397	exp1_teste	
4338	2015-09-22 23:40:54.932000	1442976054.93	274.2938	175.8523	213.9849	148.12	73.0792	405.2946	exp1_teste	
4339	2015-09-22 23:40:59.605000	1442976059.61	274.2938	175.5053	213.9849	147.918	73.0792	405.2946	exp1_teste	
4340	2015-09-22 23:41:04.704000	1442976064.7	274.2938	175.5053	214.3258	148.322	72.707	404.8397	exp1_teste	
4341	2015-09-22 23:41:09.833000	1442976069.83	274.6863	175.5053	215.0076	148.322	73.8236	405.2946	exp1_teste	
4342	2015-09-22 23:41:14.941000	1442976074.94	274.2938	174.8113	214.6667	148.322	73.0792	404.8397	exp1_teste	
4343	2015-09-22 23:41:19.610000	1442976079.61	273.9013	175.8523	213.644	148.322	73.0792	404.8397	exp1_teste	
4344	2015-09-22 23:41:24.753000	1442976084.75	274.6863	175.5053	214.3258	147.716	73.0792	404.8397	exp1_teste	
4345	2015-09-22 23:41:29.847000	1442976089.85	274.6863	175.5053	213.644	148.12	73.4514	405.2946	exp1_teste	
4346	2015-09-22 23:41:34.974000	1442976094.97	274.6863	175.1583	213.9849	148.726	73.0792	404.3848	exp1_teste	
4347	2015-09-22 23:41:39.637000	1442976099.64	274.6863	175.5053	213.9849	148.322	73.0792	404.8397	exp1_teste	
4348	2015-09-22 23:41:44.790000	1442976104.79	274.2938	175.5053	213.9849	148.12	73.0792	405.2946	exp1_teste	
4349	2015-09-22 23:41:49.925000	1442976109.91	274.2938	175.8523	213.644	148.322	72.707	404.8397	exp1_teste	
4350	2015-09-22 23:41:54.603000	1442976114.6	273.9013	175.5053	214.3258	148.524	73.0792	405.2946	exp1_teste	
4351	2015-09-22 23:41:59.703000	1442976119.7	273.9013	175.5053	214.3258	148.322	72.707	404.8397	exp1_teste	
4352	2015-09-22 23:42:04.842000	1442976124.84	274.2938	175.1583	213.9849	148.726	73.0792	404.8397	exp1_teste	
4353	2015-09-22 23:42:09.989000	1442976129.99	274.2938	175.1583	214.3258	148.322	73.0792	404.8397	exp1_teste	
4354	2015-09-22 23:42:14.684000	1442976134.68	274.2938	175.5053	213.9849	148.12	73.0792	404.8397	exp1_teste	
4355	2015-09-22 23:42:19.822000	1442976139.82	274.6863	175.5053	214.3258	148.12	73.4514	404.8397	exp1_teste	
4356	2015-09-22 23:42:24.958000	1442976144.96	274.6863	175.5053	214.3258	148.322	73.0792	404.8397	exp1_teste	
4357	2015-09-22 23:42:29.664000	1442976149.66	274.6863	175.5053	213.9849	147.918	73.0792	404.8397	exp1_teste	
4358	2015-09-22 23:42:34.791000	1442976154.79	274.2938	176.1993	214.3258	148.12	72.707	404.8397	exp1_teste	
4359	2015-09-22 23:42:39.928000	1442976159.93	274.2938	175.8523	214.6667	148.12	73.4514	404.8397	exp1_teste	
4360	2015-09-22 23:42:44.653000	1442976164.65	274.2938	175.5053	213.9849	148.322	73.0792	404.8397	exp1_teste	
4361	2015-09-22 23:42:49.774000	1442976169.77	274.6863	176.1993	214.3258	148.12	72.707	404.8397	exp1_teste	
4362	2015-09-22 23:42:54.940000	1442976174.94	274.2938	175.5053	214.3258	148.322	73.0792	405.2946	exp1_teste	
4363	2015-09-22 23:42:59.649000	1442976179.65	274.2938	175.8523	212.9622	148.12	73.0792	405.2946	exp1_teste	
4364	2015-09-22 23:43:04.790000	1442976184.79	274.2938	175.5053	213.644	148.322	72.707	404.8397	exp1_teste	
4365	2015-09-22 23:43:09.929000	1442976189.93	274.6863	175.8523	214.3258	148.322	73.0792	404.8397	exp1_teste	
4366	2015-09-22 23:43:14.699000	1442976194.7	274.2938	175.8523	213.9849	148.726	73.0792	405.2946	exp1_teste	
4367	2015-09-22 23:43:19.843000	1442976199.84	274.2938	175.5053	214.3258	148.322	73.0792	405.2946	exp1_teste	
4368	2015-09-22 23:43:25.012000	1442976205.01	274.6863	175.5053	213.9849	148.12	73.0792	405.2946	exp1_teste	
4369	2015-09-22 23:43:29.717000	1442976209.72	274.2938	175.5053	215.3485	148.322	73.0792	404.8397	exp1_teste	
4370	2015-09-22 23:43:34.881000	1442976214.88	273.5088	175.8523	214.3258	148.322	73.0792	404.3848	exp1_teste	
4371	2015-09-22 23:43:40.068000	1442976220.07	274.6863	175.5053	214.3258	148.322	73.0792	404.8397	exp1_teste	
4372	2015-09-22 23:43:44.784000	1442976224.78	274.2938	175.5053	213.9849	148.12	72.707	404.8397	exp1_teste	
4373	2015-09-22 23:43:49.951000	1442976229.95	273.9013	175.5053	213.9849	148.12	72.707	404.8397	exp1_teste	
4374	2015-09-22 23:43:54.678000	1442976234.68	274.2938	175.5053	214.3258	148.12	73.0792	404.8397	exp1_teste	
4375	2015-09-22 23:43:59.860000	1442976239.86	273.9013	175.5053	212.9622	148.322	73.0792	404.8397	exp1_teste	
4376	2015-09-22 23:44:05.041000	1442976245.04	274.2938	175.5053	213.9849	148.322	73.4514	404.8397	exp1_teste	
4377	2015-09-22 23:44:09.794000	1442976249.78	274.6863	175.5053	214.3258	148.524	73.4514	405.2946	exp1_teste	
4378	2015-09-22 23:44:14.955000	1442976254.95	274.2938	175.8523	213.644	148.322	73.0792	404.8397	exp1_teste	
4379	2015-09-22 23:44:19.703000	1442976259.7	274.6863	175.1583	213.9849	148.322	73.0792	404.8397	exp1_teste	
4380	2015-09-22 23:44:24.899000	1442976264.9	274.2938	175.1583	213.9849	148.322	73.0792	405.2946	exp1_teste	
4381	2015-09-22 23:44:30.067000	1442976270.07	274.6863	175.5053	215.3485	148.322	73.0792	404.8397	exp1_teste	
4382	2015-09-22 23:44:34.815000	1442976274.82	274.2938	175.5053	213.9849	147.918	73.0792	404.8397	exp1_teste	
4383	2015-09-22 23:44:39.986000	1442976279.99	274.6863	176.5463	213.9849	148.322	73.0792	405.2946	exp1_teste	
4384	2015-09-22 23:44:44.721000	1442976284.72	274.2938	175.5053	213.644	148.322	72.707	404.8397	exp1_teste	
4385	2015-09-22 23:44:49.899000	1442976289.9	274.2938	175.8523	213.9849	148.322	73.0792	404.8397	exp1_teste	
4386	2015-09-22 23:44:55.091000	1442976295.09	274.6863	175.5053	215.0076	148.322	73.0792	404.8397	exp1_teste	
4387	2015-09-22 23:44:59.831000	1442976299.83	274.2938	175.5053	213.9849	148.322	72.707	404.8397	exp1_teste	
4388	2015-09-22 23:45:05.028000	1442976305.03	273.9013	174.4643	213.9849	148.12	73.0792	404.8397	exp1_teste	
4389	2015-09-22 23:45:09.807000	1442976309.81	274.2938	176.1993	214.3258	148.12	73.0792	404.8397	exp1_teste	
4390	2015-09-22 23:45:15.004000	1442976315.0	274.6863	175.8523	214.3258	148.322	73.0792	404.8397	exp1_teste	
4391	2015-09-22 23:45:19.761000	1442976319.76	273.9013	175.8523	213.9849	148.322	73.0792	404.8397	exp1_teste	
4392	2015-09-22 23:45:24.980000	1442976324.98	273.9013	175.5053	212.9622	148.322	73.0792	404.8397	exp1_teste	
4393	2015-09-22 23:45:30.201000	1442976330.2	274.6863	175.5053	214.3258	148.524	73.0792	404.8397	exp1_teste	
4394	2015-09-22 23:45:34.983000	1442976334.98	274.2938	175.8523	213.9849	147.918	73.0792	404.8397	exp1_teste	
4395	2015-09-22 23:45:40.196000	1442976340.2	274.2938	175.5053	213.9849	148.322	72.707	404.8397	exp1_teste	
4396	2015-09-22 23:45:44.976000	1442976344.98	274.2938	175.5053	214.3258	148.322	72.3348	404.3848	exp1_teste	
4397	2015-09-22 23:45:50.167000	1442976350.17	274.2938	175.5053	213.9849	148.726	73.0792	404.8397	exp1_teste	
4398	2015-09-22 23:45:54.942000	1442976354.93	274.6863	175.5053	213.9849	148.322	73.0792	404.8397	exp1_teste	
4399	2015-09-22 23:46:00.150000	1442976360.15	274.2938	175.8523	213.9849	147.918	73.0792	404.8397	exp1_teste	
4400	2015-09-22 23:46:04.939000	1442976364.94	274.2938	175.8523	214.3258	148.322	73.0792	405.2946	exp1_teste	
4401	2015-09-22 23:46:10.143000	1442976370.14	274.6863	175.8523	213.3031	148.322	73.0792	404.8397	exp1_teste	
4402	2015-09-22 23:46:14.952000	1442976374.94	273.9013	175.5053	212.9622	148.322	73.0792	404.8397	exp1_teste	
4403	2015-09-22 23:46:20.164000	1442976380.16	274.2938	175.1583	213.9849	148.322	73.0792	404.8397	exp1_teste	
4404	2015-09-22 23:46:24.964000	1442976384.96	274.6863	175.8523	214.3258	148.322	73.0792	404.3848	exp1_teste	
4405	2015-09-22 23:46:30.192000	1442976390.19	274.6863	175.1583	213.9849	148.322	73.4514	405.2946	exp1_teste	
4406	2015-09-22 23:46:34.999000	1442976395.0	274.2938	175.5053	213.644	148.524	72.3348	404.8397	exp1_teste	
4407	2015-09-22 23:46:40.240000	1442976400.24	274.6863	175.5053	215.3485	148.322	73.0792	405.2946	exp1_teste	
4408	2015-09-22 23:46:45.045000	1442976405.04	274.2938	175.5053	215.0076	148.322	73.0792	404.8397	exp1_teste	
4409	2015-09-22 23:46:49.843000	1442976409.84	274.2938	175.5053	213.9849	148.12	73.0792	405.2946	exp1_teste	
4410	2015-09-22 23:46:55.072000	1442976415.07	275.0788	175.5053	214.6667	148.322	73.0792	404.8397	exp1_teste	
4411	2015-09-22 23:46:59.847000	1442976419.85	274.2938	175.5053	214.3258	148.322	73.0792	404.8397	exp1_teste	
4412	2015-09-22 23:47:05.075000	1442976425.08	273.9013	176.1993	214.6667	148.322	73.0792	404.8397	exp1_teste	
4413	2015-09-22 23:47:09.913000	1442976429.91	274.6863	174.4643	214.3258	148.524	73.0792	404.8397	exp1_teste	
4414	2015-09-22 23:47:15.162000	1442976435.16	274.6863	175.5053	213.644	148.322	72.707	404.8397	exp1_teste	
4415	2015-09-22 23:47:19.952000	1442976439.95	274.2938	175.5053	213.644	148.12	72.707	404.8397	exp1_teste	
4416	2015-09-22 23:47:25.203000	1442976445.2	274.6863	175.5053	214.3258	148.726	73.0792	404.8397	exp1_teste	
4417	2015-09-22 23:47:29.998000	1442976450.0	274.2938	175.5053	214.3258	148.12	72.707	404.8397	exp1_teste	
4418	2015-09-22 23:47:35.237000	1442976455.24	274.2938	175.5053	214.3258	148.322	73.0792	404.3848	exp1_teste	
4419	2015-09-22 23:47:40.038000	1442976460.04	274.2938	176.1993	215.0076	148.322	73.0792	404.8397	exp1_teste	
4420	2015-09-22 23:47:45.278000	1442976465.28	273.9013	175.5053	214.3258	148.524	73.0792	404.8397	exp1_teste	
4421	2015-09-22 23:47:50.085000	1442976470.09	274.2938	176.1993	214.3258	148.12	73.0792	404.8397	exp1_teste	
4422	2015-09-22 23:47:55.333000	1442976475.33	274.6863	175.5053	213.9849	148.322	73.0792	404.8397	exp1_teste	
4423	2015-09-22 23:48:00.130000	1442976480.13	274.2938	175.8523	213.644	148.322	73.0792	404.8397	exp1_teste	
4424	2015-09-22 23:48:04.947000	1442976484.95	274.2938	174.8113	213.9849	147.716	73.0792	404.8397	exp1_teste	
4425	2015-09-22 23:48:10.189000	1442976490.19	274.2938	175.5053	213.644	148.322	72.707	404.8397	exp1_teste	
4426	2015-09-22 23:48:15.020000	1442976495.02	274.6863	175.5053	213.644	148.322	73.0792	404.8397	exp1_teste	
4427	2015-09-22 23:48:20.255000	1442976500.26	274.6863	175.5053	214.3258	148.322	73.0792	404.8397	exp1_teste	
4428	2015-09-22 23:48:25.078000	1442976505.08	274.6863	175.1583	214.3258	148.322	73.0792	404.8397	exp1_teste	
4429	2015-09-22 23:48:30.345000	1442976510.35	275.0788	175.1583	213.9849	148.322	72.707	405.2946	exp1_teste	
4430	2015-09-22 23:48:35.220000	1442976515.21	274.6863	175.8523	213.644	148.322	73.0792	404.8397	exp1_teste	
4431	2015-09-22 23:48:40.053000	1442976520.05	274.2938	175.5053	213.9849	147.716	72.707	404.8397	exp1_teste	
4432	2015-09-22 23:48:45.300000	1442976525.3	274.6863	176.5463	213.9849	148.322	72.707	404.8397	exp1_teste	
4433	2015-09-22 23:48:50.130000	1442976530.13	274.2938	175.5053	213.9849	148.12	72.707	404.8397	exp1_teste	
4434	2015-09-22 23:48:55.393000	1442976535.39	275.0788	175.5053	214.3258	148.322	73.0792	404.8397	exp1_teste	
4435	2015-09-22 23:49:00.240000	1442976540.24	274.6863	175.5053	214.3258	148.322	73.4514	405.2946	exp1_teste	
